date,portfolio,nombre_token,symbol_token,IA,Gaming,RWA,Meme,category
2024-04-13,dwf-labs-portfolio,UniLend,UFT,False,False,False,False,
2024-04-14,dwf-labs-portfolio,UniLend,UFT,False,False,False,False,
2024-04-15,dwf-labs-portfolio,UniLend,UFT,False,False,False,False,
2024-04-16,dwf-labs-portfolio,UniLend,UFT,False,False,False,False,
2024-04-17,dwf-labs-portfolio,UniLend,UFT,False,False,False,False,
2024-04-18,dwf-labs-portfolio,UniLend,UFT,False,False,False,False,
2024-04-19,dwf-labs-portfolio,UniLend,UFT,False,False,False,False,
2024-04-20,dwf-labs-portfolio,UniLend,UFT,False,False,False,False,
2024-04-21,dwf-labs-portfolio,UniLend,UFT,False,False,False,False,
2024-04-22,dwf-labs-portfolio,UniLend,UFT,False,False,False,False,
2024-04-23,dwf-labs-portfolio,UniLend,UFT,False,False,False,False,
2024-04-24,dwf-labs-portfolio,UniLend,UFT,False,False,False,False,
2024-04-25,dwf-labs-portfolio,UniLend,UFT,False,False,False,False,
2024-04-26,dwf-labs-portfolio,UniLend,UFT,False,False,False,False,
2024-04-27,dwf-labs-portfolio,UniLend,UFT,False,False,False,False,
2024-04-28,dwf-labs-portfolio,UniLend,UFT,False,False,False,False,
2024-04-29,dwf-labs-portfolio,UniLend,UFT,False,False,False,False,
2024-03-28,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-03-29,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-03-30,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-03-31,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-04-01,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-04-02,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-04-03,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-04-04,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-04-05,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-04-06,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-04-07,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-04-08,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-04-09,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-04-10,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-04-11,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-04-12,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-04-13,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-04-14,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-04-15,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-04-16,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-04-17,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-04-18,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-04-19,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-04-20,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-04-21,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-04-22,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-04-23,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-04-24,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-04-25,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-04-26,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-04-27,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-04-28,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-04-29,dwf-labs-portfolio,Unizen,ZCX,False,False,False,False,
2024-03-28,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-03-29,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-03-30,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-03-31,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-04-01,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-04-02,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-04-03,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-04-04,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-04-05,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-04-06,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-04-07,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-04-08,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-04-09,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-04-10,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-04-11,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-04-12,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-04-13,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-04-14,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-04-15,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-04-16,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-04-17,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-04-18,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-04-19,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-04-20,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-04-21,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-04-22,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-04-23,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-04-24,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-04-25,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-04-26,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-04-27,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-04-28,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-04-29,dwf-labs-portfolio,VIXCO,VIX,False,False,False,False,
2024-03-28,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-03-29,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-03-30,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-03-31,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-04-01,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-04-02,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-04-03,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-04-04,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-04-05,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-04-06,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-04-07,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-04-08,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-04-09,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-04-10,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-04-11,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-04-12,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-04-13,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-04-14,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-04-15,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-04-16,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-04-17,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-04-18,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-04-19,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-04-20,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-04-21,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-04-22,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-04-23,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-04-24,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-04-25,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-04-26,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-04-27,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-04-28,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-04-29,dwf-labs-portfolio,Velo,VELO,False,False,False,False,
2024-03-28,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-03-29,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-03-30,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-03-31,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-04-01,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-04-02,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-04-03,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-04-04,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-04-05,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-04-06,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-04-07,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-04-08,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-04-09,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-04-10,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-04-11,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-04-12,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-04-13,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-04-14,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-04-15,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-04-16,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-04-17,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-04-18,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-04-19,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-04-20,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-04-21,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-04-22,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-04-23,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-04-24,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-04-25,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-04-26,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-04-27,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-04-28,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-04-29,dwf-labs-portfolio,Vita Inu,VINU,False,False,False,True,Meme
2024-03-28,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-03-29,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-03-30,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-03-31,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-04-01,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-04-02,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-04-03,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-04-04,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-04-05,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-04-06,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-04-07,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-04-08,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-04-09,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-04-10,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-04-11,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-04-12,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-04-13,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-04-14,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-04-15,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-04-16,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-04-17,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-04-18,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-04-19,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-04-20,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-04-21,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-04-22,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-04-23,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-04-24,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-04-25,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-04-26,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-04-27,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-04-28,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-04-29,dwf-labs-portfolio,Vulcan Forged (PYR),PYR,False,True,False,False,Gaming
2024-03-28,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-03-29,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-03-30,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-03-31,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-04-01,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-04-02,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-04-03,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-04-04,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-04-05,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-04-06,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-04-07,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-04-08,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-04-09,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-04-10,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-04-11,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-04-12,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-04-13,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-04-14,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-04-15,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-04-16,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-04-17,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-04-18,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-04-19,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-04-20,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-04-21,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-04-22,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-04-23,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-04-24,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-04-25,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-04-26,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-04-27,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-04-28,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-04-29,dwf-labs-portfolio,WeWay,WWY,False,False,False,False,
2024-03-28,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-03-29,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-03-30,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-03-31,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-04-01,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-04-02,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-04-03,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-04-04,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-04-05,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-04-06,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-04-07,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-04-08,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-04-09,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-04-10,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-04-11,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-04-12,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-04-13,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-04-14,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-04-15,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-04-16,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-04-17,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-04-18,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-04-19,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-04-20,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-04-21,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-04-22,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-04-23,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-04-24,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-04-25,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-04-26,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-04-27,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-04-28,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-04-29,dwf-labs-portfolio,World Mobile Token,WMT,False,False,False,False,
2024-03-28,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-03-29,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-03-30,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-03-31,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-01,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-02,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-03,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-04,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-05,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-06,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-07,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-08,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-09,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-10,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-11,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-12,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-13,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-14,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-15,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-16,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-17,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-18,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-19,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-20,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-21,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-22,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-23,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-24,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-25,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-26,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-27,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-28,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-29,dwf-labs-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-03-28,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-03-29,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-03-30,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-03-31,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-04-01,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-04-02,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-04-03,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-04-04,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-04-05,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-04-06,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-04-07,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-04-08,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-04-09,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-04-10,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-04-11,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-04-12,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-04-13,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-04-14,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-04-15,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-04-16,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-04-17,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-04-18,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-04-19,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-04-20,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-04-21,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-04-22,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-04-23,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-04-24,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-04-25,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-04-26,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-04-27,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-04-28,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-04-29,dwf-labs-portfolio,Zignaly,ZIG,True,False,False,False,IA
2024-03-28,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-03-29,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-03-30,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-03-31,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-04-01,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-04-02,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-04-03,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-04-04,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-04-05,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-04-06,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-04-07,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-04-08,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-04-09,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-04-10,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-04-11,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-04-12,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-04-13,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-04-14,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-04-15,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-04-16,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-04-17,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-04-18,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-04-19,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-04-20,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-04-21,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-04-22,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-04-23,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-04-24,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-04-25,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-04-26,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-04-27,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-04-28,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
2024-04-29,dwf-labs-portfolio,apM Coin,APM,False,False,False,False,
